mode,model,display,factor_model,alpha_ann,alpha_daily,alpha_t,alpha_p,r2,r2_adj,nobs,beta_Mkt_RF,t_Mkt_RF,p_Mkt_RF,beta_SMB,t_SMB,p_SMB,beta_HML,t_HML,p_HML,beta_MOM,t_MOM,p_MOM,beta_RMW,t_RMW,p_RMW,beta_CMA,t_CMA,p_CMA
sharpe,gpt-4.1-2025-04-14,GPT-4.1,FF3,0.867322302504,0.002481269619511653,3.9613662553107316,7.45221204501389e-05,0.6938676526869245,0.6909886650946386,323,1.463336605742317,28.479444369327837,2.1055309794150845e-178,-0.27387173489938305,-2.7453218528402616,0.006045157844650037,-0.4124631363186972,-4.51465114089559,6.342107843368566e-06,,,,,,,,,
sharpe,gpt-4.1-2025-04-14,GPT-4.1,Carhart4,0.8577974371956838,0.002460926344622401,3.881838318222497,0.0001036697973815177,0.6943232846803232,0.6904782945505159,323,1.4599411942138252,29.542841139926633,8.115949823883064e-192,-0.252737887884239,-2.299438190527578,0.021480069410770707,-0.3974971215555292,-4.522233516220308,6.1190498725346945e-06,0.053169189289692054,0.5504774597222738,0.5819919328289065,,,,,,
sharpe,gpt-4.1-2025-04-14,GPT-4.1,FF5,0.7323838138499918,0.0021829282815014196,3.5073394335099013,0.0004526114094868177,0.7155657674710816,0.7110794231094267,323,1.3995889285818095,26.628645763900145,3.163574848390528e-156,-0.4259467962130749,-3.802761219475688,0.0001430922597241195,-0.2320638139525718,-2.675995011713625,0.007450775407086472,,,,-0.5413079141865011,-3.828331040512011,0.00012901515211849514,-0.32425642959413625,-2.107140538996563,0.035105399257207
sharpe,gpt-4.1-2025-04-14,GPT-4.1,FF6,0.7359281056589484,0.0021910563937075672,3.562743206728599,0.00036699963847224026,0.7174521877938832,0.7120873559165519,323,1.401370379385669,29.504039301443424,2.555176188098514e-191,-0.4878334476804112,-3.977364441229256,6.968332419991416e-05,-0.24364459495737578,-2.8089772854348043,0.0049699152994366535,-0.12005786960038581,-1.2856341362183479,0.19857077741328577,-0.5973741646418129,-4.128560125556018,3.6504198973719284e-05,-0.3945238722318789,-2.5703918404453985,0.01015835422495761
sharpe,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,CAPM,0.8678844792687315,0.0024824670883674387,2.2625555581775942,0.023663100336797825,0.48747366315433827,0.4858770078993674,323,1.6770673083402545,21.72823339756999,1.1099062071598741e-104,,,,,,,,,,,,,,,
sharpe,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,FF3,0.9300531454745116,0.002612722858059678,2.5667024063290254,0.010267068491098165,0.526669858700714,0.5222184780615358,323,1.5982795985862184,18.397049615846655,1.3871480996176423e-75,-0.3591551964139554,-2.1450923993555677,0.031945460023886076,-0.5759050154594831,-3.8915142861645076,9.962052221145299e-05,,,,,,,,,
sharpe,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,Carhart4,0.8963821241465826,0.002542703096155051,2.5038076389234747,0.012286481400513184,0.5299384422887731,0.5240257182924055,323,1.586592890910805,20.413799462851127,1.2609134086124717e-92,-0.28641435482511046,-1.6365498311258888,0.10172456555233526,-0.5243933096955591,-3.5821922507509707,0.0003407228918952608,0.18300367049867217,1.4376240766628012,0.15054074571458786,,,,,,
sharpe,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,FF5,0.8448616974930421,0.0024331311198912474,2.4477735856125213,0.014374195092247001,0.5331971834718675,0.525834363021897,323,1.5732197674924304,20.006041033364216,4.878928648874457e-89,-0.41969846398958166,-2.2706611826696013,0.0231674965934399,-0.47124677418726224,-3.086928839436394,0.0020223600363416536,,,,-0.24976696591369787,-1.1477630435752815,0.251066397514775,-0.37232303757897806,-1.5353965441316948,0.12468645210122178
sharpe,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,FF6,0.8421105055323861,0.0024271945622104797,2.4350480281812077,0.014889813205104976,0.5338065440150895,0.5249547695343633,323,1.5719186430509549,20.676108395256446,5.6845888145949594e-95,-0.3744980943521814,-1.984791694852258,0.04716765189498734,-0.46278847874396767,-2.9705137684207403,0.0029730207837358378,0.08768708526232784,0.7148943492547273,0.4746743289595251,-0.20881766287860254,-1.0057178537192564,0.3145513123604222,-0.3210015602426715,-1.312166912184899,0.18946382326603073
sharpe,gemini-2.5-flash,Gemini 2.5 Flash,CAPM,0.17750475495057016,0.0006486133741182464,0.8118342293265914,0.4168867581558695,0.4895755643677573,0.48824978661286844,387,1.2011037740579389,9.67187407478179,3.9703974005170367e-22,,,,,,,,,,,,,,,
sharpe,gemini-2.5-flash,Gemini 2.5 Flash,FF3,0.20724548450852143,0.0007476654953572739,0.9802664345274197,0.32695461868542874,0.5242186855020422,0.5204919389132854,387,1.1630834950902897,8.599354414773241,8.016576503902134e-18,-0.2746953475343747,-2.4917358046989286,0.012712055439915597,-0.32189006486076627,-2.5397882610289364,0.011091959791263796,,,,,,,,,
sharpe,gemini-2.5-flash,Gemini 2.5 Flash,Carhart4,0.1899524608066212,0.0006903705668650098,0.8927915082074902,0.3719688347174702,0.5280308583844939,0.5230887731319755,387,1.1499318218530492,9.393972282242308,5.777911457470343e-21,-0.221825787206237,-1.689374538712302,0.09114767714507216,-0.2835969644932393,-2.182908504777256,0.029042548604550907,0.14523286185217799,1.0977601816629001,0.2723092228745809,,,,,,
sharpe,gemini-2.5-flash,Gemini 2.5 Flash,FF5,0.18110796874756274,0.000660745793611857,0.8673181156760101,0.3857677335105686,0.5293571153454766,0.5231806995363621,387,1.1225830614444137,8.48120303063488,2.2287730232996635e-17,-0.36601949172588316,-3.1622811520477567,0.00156538348539992,-0.24931789378636385,-1.8315765038303118,0.06701454006497903,,,,-0.29538837719636585,-1.6316634405305022,0.10275040573973095,0.06265049031837946,0.32951492031544494,0.7417665183080067
sharpe,gemini-2.5-flash,Gemini 2.5 Flash,FF6,0.17384553052155005,0.0006362544565283162,0.8256212538466912,0.40901897471217574,0.5318805353828358,0.5244891754151964,387,1.1162081630857645,9.256071010759543,2.120932798489818e-20,-0.30318205043785257,-2.2837953645427684,0.02238356023438783,-0.23409903263817392,-1.6775568891134194,0.09343363483628625,0.1278122144871453,0.8795556553117041,0.3791000705482558,-0.2365568055256659,-1.4909290071801995,0.13598013472188442,0.12001021329917515,0.5359122211456103,0.5920192177465702
sharpe,gemini-2.5-pro,Gemini 2.5 Pro,CAPM,0.5785712523479905,0.001813229882192453,3.2323047117628687,0.0012279603731044665,0.5243311229462675,0.5230956193695047,387,1.036904532741193,10.555454622719658,4.793136150090629e-26,,,,,,,,,,,,,,,
sharpe,gemini-2.5-pro,Gemini 2.5 Pro,FF3,0.5995249045010571,0.001865653449474159,3.5591265034864517,0.0003720902841537827,0.5794694424768762,0.5761754694414469,387,1.0490829940617676,12.485557675093105,8.951392630117221e-36,-0.4221688032884038,-5.114012455180146,3.1538654756609577e-07,-0.1873081501474768,-2.440443888074257,0.014669224651649049,,,,,,,,,
sharpe,gemini-2.5-pro,Gemini 2.5 Pro,Carhart4,0.6058752481878771,0.0018814062546753968,3.5989485215899246,0.00031950642197308077,0.5798835617570807,0.5754844367493015,387,1.0526989466779093,12.97745732203261,1.642430304172293e-38,-0.4367048871413293,-4.643268297893449,3.4294054440827776e-06,-0.1978365471017185,-2.7681926953238296,0.0056368116753729705,-0.03993067173210445,-0.45314314782790366,0.6504456672722878,,,,,,
sharpe,gemini-2.5-pro,Gemini 2.5 Pro,FF5,0.5364985411010397,0.0017058427937229833,3.4266884508465596,0.0006109896372637467,0.6068923039482481,0.6017334102992751,387,1.024298840311032,11.390046954305237,4.687370566858477e-30,-0.5111521348608222,-5.456167098427294,4.86522112897509e-08,-0.07675396952305602,-1.0906218657448978,0.27543930408701045,,,,-0.33168538648098267,-2.1652765523105897,0.030366512907473872,-0.43369370135964325,-3.7620654246945273,0.00016851594968396837
sharpe,gemini-2.5-pro,Gemini 2.5 Pro,FF6,0.5506599057018746,0.0017423120408647246,3.495039822857396,0.00047399102862110055,0.6149328875696969,0.6088528805313236,387,1.033791492465791,13.288778495039953,2.6893262487753687e-40,-0.6047213086552666,-6.045728643525253,1.487362515360435e-09,-0.09941587673218351,-1.4582817958633858,0.14476288582657934,-0.19032097846858637,-2.2462954922377394,0.024685087114938307,-0.41928955115445,-2.9794146232267082,0.002887996987312972,-0.5191061844012392,-4.458378093938853,8.258214129215156e-06
sharpe,gemini-3-flash-preview,Gemini 3 Flash,CAPM,0.6087602200489552,0.001888542294815496,3.629168071515198,0.0002843360793622245,0.5575124125165644,0.5563630941075165,387,0.9427037825762034,16.637527448613366,3.7269239576145792e-62,,,,,,,,,,,,,,,
sharpe,gemini-3-flash-preview,Gemini 3 Flash,FF3,0.6281321901898766,0.0019361316577332162,4.136280429901087,3.5298078531399347e-05,0.6182457779491369,0.615255536000958,387,0.9548509915536019,19.694084684897998,2.4233737409385393e-86,-0.39259422773489716,-5.318417705303558,1.0467354449500479e-07,-0.17060847021484393,-2.4162024053869207,0.015683340566783138,,,,,,,,,
sharpe,gemini-3-flash-preview,Gemini 3 Flash,Carhart4,0.6270407810603311,0.0019334655208485467,4.140785359972519,3.4611872479442817e-05,0.618261037806783,0.6142637711869587,387,0.9542389974026737,20.866561451248163,1.0781564587702178e-96,-0.3901340189767173,-4.740434089636663,2.132608197177887e-06,-0.1688265560033896,-2.506643370060323,0.012188361708500966,0.006758201817580152,0.07945621545905898,0.9366697564595027,,,,,,
sharpe,gemini-3-flash-preview,Gemini 3 Flash,FF5,0.5894749606222829,0.0018405955833122902,4.141822509815532,3.445569435112266e-05,0.6436778993889709,0.6390017563363328,387,0.9571229810732725,20.298787957676936,1.3179562804062549e-91,-0.41864165178285784,-4.6882959020905295,2.7548948290421952e-06,-0.11238721363945345,-1.6606007671339649,0.09679365481635062,,,,-0.12556454633047132,-0.906015304705573,0.3649277517923527,-0.4480617898859985,-4.476916348894715,7.572890439902247e-06
sharpe,gemini-3-flash-preview,Gemini 3 Flash,FF6,0.5972082846492475,0.001859891278323605,4.188495167590388,2.8081028903363753e-05,0.6465734474610147,0.6409930282103992,387,0.9621454955253411,20.969913939815978,1.2348719815785587e-97,-0.46814863044267185,-5.314018215701243,1.072338920796417e-07,-0.12437751462316848,-1.842446907466126,0.06540980581117173,-0.10069787129101122,-1.4177879200964838,0.15625269200977274,-0.17191546870291682,-1.3995741692775747,0.1616408735914504,-0.4932531045438728,-5.0651064789651015,4.081721365816212e-07
sharpe,gemini-3-pro-preview,Gemini 3 Pro,CAPM,1.082735353187314,0.0029156792668651984,4.299812881263537,1.709423805987432e-05,0.4293875529744371,0.4279054427224227,387,1.096980239988851,12.27448110243182,1.2418542159244157e-34,,,,,,,,,,,,,,,
sharpe,gemini-3-pro-preview,Gemini 3 Pro,FF3,1.1368668458359719,0.0030178010300786666,4.8738451501549855,1.0944679014253552e-06,0.4658077550893117,0.4616234816304813,387,1.055667497170783,11.685914648090188,1.5045117157702488e-31,-0.2650915305121367,-2.8129015414886713,0.004909668168349223,-0.3307562416489537,-3.2845284752567907,0.001021531749300189,,,,,,,,,
sharpe,gemini-3-pro-preview,Gemini 3 Pro,Carhart4,1.1343906314792025,0.003013186052129238,4.924724538330172,8.447927394060948e-07,0.46583376103531726,0.46024039727652477,387,1.0546081593971337,11.846833148934758,2.2347753434202816e-32,-0.2608330060398877,-2.342685602998799,0.019145508710919728,-0.3276718183244302,-3.3159990463698104,0.000913161404138427,0.011698181194125492,0.1047372843168059,0.9165842760474779,,,,,,
sharpe,gemini-3-pro-preview,Gemini 3 Pro,FF5,1.0725329627669504,0.0028961361700474125,4.742148103102502,2.114639361952989e-06,0.4739117790817188,0.4670077341877781,387,1.012638451754477,11.851986011570453,2.101504355033231e-32,-0.371218614833247,-3.3762435853919204,0.0007348283078516258,-0.23546490291597427,-2.270011965398611,0.02320685706604676,,,,-0.3553314587887157,-1.8796098383814852,0.060161271435571144,-0.06323721222056289,-0.4258782534556231,0.6701965618054404
sharpe,gemini-3-pro-preview,Gemini 3 Pro,FF6,1.078875027444846,0.002908295891697607,4.769081962100407,1.8506735776594409e-06,0.4745658201129196,0.4662694909568078,387,1.0158035296479968,11.256531199245124,2.1505818070600177e-29,-0.4024168214738685,-3.0405238559850685,0.0023616698162783533,-0.24302092628681296,-2.3885991270495883,0.016912745116148518,-0.06345757874652386,-0.5252070871244227,0.5994392387264584,-0.38454078832780075,-2.067403760667526,0.03869612419192373,-0.0917157825398244,-0.5686478322523983,0.5695951572444182
sharpe,claude-haiku-4-5-20251001,Claude Haiku 4.5,CAPM,0.6540042432875717,0.001998817048543054,2.6145223216124833,0.008935232177871778,0.654163573371983,0.6528179063423021,259,1.394519278838807,15.007681528985293,6.539378429894451e-51,,,,,,,,,,,,,,,
sharpe,claude-haiku-4-5-20251001,Claude Haiku 4.5,FF3,0.6423653445277684,0.001970738905948658,2.732528694210754,0.006285019658556381,0.6655505708487388,0.6616158716822533,259,1.411040715814733,19.368238084953727,1.4307022104722086e-83,-0.32090358611556147,-2.9510537064444358,0.00316691845561467,-0.057984799740312655,-0.29946819093660715,0.7645828389578826,,,,,,,,,
sharpe,claude-haiku-4-5-20251001,Claude Haiku 4.5,Carhart4,0.6419425048718252,0.0019697151035877967,2.716751043229682,0.006592617675016825,0.6655521098995787,0.6602852139924855,259,1.4110808552196676,19.22400661759126,2.330594478169402e-82,-0.31945277115394866,-2.5042385519639967,0.01227152634858324,-0.05682216598747576,-0.32553023297191397,0.7447798049432834,0.002972433752457832,0.024760947822408844,0.9802456406235048,,,,,,
sharpe,claude-haiku-4-5-20251001,Claude Haiku 4.5,FF5,0.5271025320833593,0.0016814603657550084,2.3285964700459796,0.019880453248019122,0.6909955446478815,0.6848887372298553,259,1.4021158474181343,15.895069322506808,6.85525858949311e-57,-0.348570187224418,-3.083256226466498,0.0020474878195461195,0.13891200767563452,0.7474879389768052,0.45476908050229026,,,,-0.3298991230902173,-2.179831109998717,0.029269982966764675,-0.5797367725366145,-2.366218544380552,0.017970832671243865
sharpe,claude-haiku-4-5-20251001,Claude Haiku 4.5,FF6,0.5273635869032107,0.0016821398128447388,2.3153129408929636,0.020595812054292003,0.6962412482079838,0.6890088969748407,259,1.3951279850509837,18.973954423659848,2.8002731579302517e-80,-0.4538174494957774,-3.3850154637250727,0.0007117424473540725,0.10783458281030352,0.6764934112021956,0.4987274278988043,-0.1915043024342617,-1.5757042929580765,0.11509396764407151,-0.4153005774507856,-2.7208897374212437,0.00651064740208793,-0.6896436238288965,-2.6924217733089884,0.007093517428171587
sharpe,claude-sonnet-4-20250514,Claude Sonnet 4,CAPM,0.7108331481063797,0.0021331468201095556,3.718573797504831,0.00020035076290149403,0.5977324784905552,0.5966876277853359,387,1.182009328985577,20.49042576879497,2.620912970409053e-93,,,,,,,,,,,,,,,
sharpe,claude-sonnet-4-20250514,Claude Sonnet 4,FF3,0.739184545766949,0.002198509819420647,4.0905038246760235,4.304371124906411e-05,0.6216595312803712,0.6186960289144212,387,1.1622331522102198,20.007222054371333,4.764719479477166e-89,-0.2267930026930137,-2.766233818813644,0.005670785877835348,-0.2151978486477419,-2.461030386450695,0.01385386320524194,,,,,,,,,
sharpe,claude-sonnet-4-20250514,Claude Sonnet 4,Carhart4,0.7217577977852483,0.002158460034656094,3.99534147214665,6.460107273019402e-05,0.6240077955659008,0.620070704419994,387,1.1530399880627693,20.96255864361558,1.441276850113036e-97,-0.1898365989159002,-2.1452984897905805,0.03192898917666062,-0.18843055059804162,-2.129300887837081,0.0332293744016698,0.1015193667396227,1.410285953151854,0.15845526453642356,,,,,,
sharpe,claude-sonnet-4-20250514,Claude Sonnet 4,FF5,0.6656504388840627,0.002026716499810246,3.9724269136036248,7.11440681517563e-05,0.6489555386998358,0.644348656005608,387,1.1347393315022065,21.371780196547924,2.4462586464208956e-101,-0.32380084332155035,-3.2159556281612116,0.001300109322754633,-0.09596223991752642,-1.139179203572548,0.25462841770258826,,,,-0.3601782158267769,-2.7831194076441017,0.005383898743273962,-0.45680628112100274,-3.794500482747818,0.0001479409940874698
sharpe,claude-sonnet-4-20250514,Claude Sonnet 4,FF6,0.6684182317187966,0.0020333184056591717,3.9723601095993852,7.116402898161344e-05,0.6491866970492097,0.6436475396341972,387,1.1364577545761934,21.746342087025713,7.481230115386809e-105,-0.34073935793694476,-3.073407046414672,0.0021162960634632066,-0.10006464919301841,-1.1694195155892213,0.2422346508240406,-0.03445317025549782,-0.4725310769756837,0.6365477650762075,-0.3760369047893487,-2.734135145416928,0.006254436776069339,-0.4722682172872399,-3.740550664870964,0.00018361752722303944
sharpe,claude-opus-4-20250514,Claude Opus 4,CAPM,0.40391104317021775,0.0013471841941233875,2.6342746323937676,0.008431725772087974,0.5816824687102389,0.5805959296679278,387,1.0958452397568774,12.522355154811727,5.633825321163431e-36,,,,,,,,,,,,,,,
sharpe,claude-opus-4-20250514,Claude Opus 4,FF3,0.3963141634701086,0.0013256239926756153,2.699084639350629,0.006953049025338342,0.6145041858129696,0.6114846363545856,387,1.1604667600342062,15.847115948133716,1.4718222995176308e-56,-0.42303619101176715,-5.011459000304611,5.401889374804869e-07,0.04050160668170612,0.40113363191449625,0.6883217406698341,,,,,,,,,
sharpe,claude-opus-4-20250514,Claude Opus 4,Carhart4,0.394340575817689,0.0013200037644847216,2.6776110352945066,0.00741492711461857,0.6145565430808761,0.6105204859403618,387,1.1591766736926643,15.477101778851972,4.9528855549846364e-54,-0.4178500602105926,-4.2350389008510785,2.2851214383242236e-05,0.04425788961759425,0.4570742410621517,0.6476176842663601,0.014246318931338814,0.15380809302553552,0.8777610524626127,,,,,,
sharpe,claude-opus-4-20250514,Claude Opus 4,FF5,0.35287634887222685,0.0012000566140969984,2.4822498204331267,0.01305557089748,0.6303590711547475,0.6255081403300067,387,1.1389651584995157,14.225631562399597,6.352821232880155e-46,-0.4961746132760447,-4.741670230389461,2.119634461115512e-06,0.12830078909368736,1.1836206317226459,0.23656326956534368,,,,-0.2692442908509132,-2.023568181816362,0.04301460162745646,-0.31835775537301203,-2.2442274395934723,0.024817771403248465
sharpe,claude-opus-4-20250514,Claude Opus 4,FF6,0.358988357936326,0.0012179655965314446,2.5008402462642265,0.012389905393399767,0.632284977795741,0.6264789511293579,387,1.1436267228041919,15.2785694554028,1.0624750167712752e-52,-0.5421237024733722,-4.476498491307905,7.587720409043713e-06,0.11717218815059009,1.139324910493957,0.25456766216453186,-0.09346107549252296,-0.9387340352704758,0.34786731425842854,-0.3122641382365644,-2.2662776209566164,0.023434390734067008,-0.36030133190244906,-2.3439456506411775,0.01908095163750685
sortino,gpt-4o-2024-05-13,GPT-4o,CAPM,-0.20855170923398358,-0.0009277072405981405,-2.072999519365313,0.038172324295981566,0.605360723134332,0.6047945261804357,699,1.4322310518308323,18.775720876504817,1.1931743495707826e-78,,,,,,,,,,,,,,,
sortino,gpt-4o-2024-05-13,GPT-4o,FF3,-0.21413851309415266,-0.0009557918579289916,-2.2071436942682237,0.02730402198872366,0.6263392741671043,0.6247263501707034,699,1.4298604397452555,20.976695966101335,1.0707977053117963e-97,-0.20928487049282785,-3.616662642980161,0.00029842583418741034,-0.21322256521536623,-2.733784804792559,0.006261094954920803,,,,,,,,,
sortino,gpt-4o-2024-05-13,GPT-4o,Carhart4,-0.21491202242801333,-0.0009596959198019345,-2.2366574863360755,0.025308734615830417,0.6263683592034123,0.6242148627146711,699,1.4288056304958108,20.556106032673934,6.786592839730015e-94,-0.20435141388234185,-3.00549325289238,0.0026515047861289643,-0.20896776149690474,-2.5729689258873893,0.01008302602471736,0.01289541879644671,0.1490452525673664,0.8815179253421735,,,,,,
sortino,gpt-4o-2024-05-13,GPT-4o,FF5,-0.2126813827796924,-0.0009484478044643595,-2.257919335793997,0.023950688894870575,0.62769421756709,0.6250080286606476,699,1.4173227711608885,20.192048817516465,1.149954731688786e-90,-0.26025615687990283,-3.7603761877087902,0.00016965803001617484,-0.18540982119585717,-2.072867508766776,0.038184611571106586,,,,-0.1319028118264909,-1.1570815633521006,0.24723903837601824,0.06557547290450105,0.4710011431237945,0.6376399185821462
sortino,gpt-4o-2024-05-13,GPT-4o,FF6,-0.21322705584309376,-0.0009511964535559931,-2.2703390482972146,0.023187019569708964,0.6277332934071997,0.6245055473962795,699,1.4164880475706574,19.802011292490977,2.8604198859552274e-87,-0.2537898426161775,-3.5256384991420924,0.0004224632109474153,-0.1818644450659815,-1.9623374862754963,0.04972320563078869,0.01547132587233562,0.1845469895194617,0.8535843678270542,-0.1293232606976468,-1.1846334900815854,0.236162389662826,0.07174474246927211,0.5182226421512814,0.6043029388850502
sortino,gpt-4o-mini-2024-07-18,GPT-4o mini,CAPM,-0.2617685950146965,-0.0012036319843619382,-3.21788786940369,0.0012913829201996602,0.5054948752537084,0.5047853987476161,699,1.0725988736184093,20.791342684687365,5.183992375655277e-96,,,,,,,,,,,,,,,
sortino,gpt-4o-mini-2024-07-18,GPT-4o mini,FF3,-0.2653781830239911,-0.0012230587822256555,-3.2849681065018634,0.001019939162910041,0.5114943477783709,0.5093856902867668,699,1.0767715919910994,20.344512969104283,5.1925263962256876e-92,-0.106194535661012,-1.853038806966617,0.06387679659771496,-0.07729097785794425,-1.1188919128095778,0.2631862535071344,,,,,,,,,
sortino,gpt-4o-mini-2024-07-18,GPT-4o mini,Carhart4,-0.26350278262260773,-0.001212953543347347,-3.2718892568435165,0.0010683141308174598,0.5117844716135732,0.5089705492597609,699,1.0795018508300733,19.287920716065386,6.784763183795423e-83,-0.1189642506825251,-1.8940506628212554,0.05821828552149402,-0.08830407379594404,-1.1960089374450602,0.23169307136156592,-0.03337838682186543,-0.4096724198635552,0.6820462644522638,,,,,,
sortino,gpt-4o-mini-2024-07-18,GPT-4o mini,FF5,-0.2613589107227834,-0.001201433045224958,-3.2848595459958867,0.001020332215014549,0.5123494141343308,0.5088310116389074,699,1.075023660572169,18.978362735414898,2.574957710016862e-80,-0.12463907979430378,-1.929883490474189,0.05362127547250605,-0.0790989482172297,-1.117941103223537,0.26359214859892877,,,,-0.03677750284950189,-0.40023426373020693,0.6889839801912864,0.08846071620328984,0.7085213978126036,0.47862152893521015
sortino,gpt-4o-mini-2024-07-18,GPT-4o mini,FF6,-0.2605441856027281,-0.0011970636979969711,-3.2733102778841365,0.0010629572290444,0.5124964275131336,0.5082695179250972,699,1.0763505659294046,18.240143982619056,2.4780475442570656e-74,-0.13491815557283954,-2.0517322328439316,0.0401956924005522,-0.08473480017494064,-1.096902277907293,0.2726841128784505,-0.02459375225980824,-0.31169832017156446,0.7552698047127502,-0.040878046133754134,-0.45723355063157267,0.6475031856096563,0.07865383290499096,0.6468201240881202,0.5177483664125018
sortino,gpt-4.1-2025-04-14,GPT-4.1,CAPM,0.5797626954793313,0.0018162292667955873,2.5229063928313966,0.01163893783056466,0.6430360383980208,0.6419240011344634,323,1.4833017196282732,24.510497526014536,1.141607394798248e-132,,,,,,,,,,,,,,,
sortino,gpt-4.1-2025-04-14,GPT-4.1,FF3,0.6270834649698234,0.0019335698242375471,2.8361426090372013,0.004566205181488577,0.6723323097235514,0.6692507953949327,323,1.407885369323303,23.04712518525693,1.5718605437300837e-117,-0.15115626922347222,-1.5479558902348156,0.12163291686146889,-0.44018086317425514,-4.873107338559338,1.09856495302004e-06,,,,,,,,,
sortino,gpt-4.1-2025-04-14,GPT-4.1,Carhart4,0.633312421119496,0.0019487619008128263,2.8724464259113454,0.004073071333125032,0.6725917747100095,0.6684734322535317,323,1.41042101573347,24.478734855868858,2.4886592530778233e-132,-0.16693873413747215,-1.5506629898518267,0.12098246825204978,-0.4513572761923315,-5.0919218182803725,3.5445226689433774e-07,-0.03970601584600668,-0.3828336919005176,0.7018430785866367,,,,,,
sortino,gpt-4.1-2025-04-14,GPT-4.1,FF5,0.5266634793513414,0.0016803173827509516,2.5308747245349057,0.011377847778641611,0.6884130196921416,0.6834983985516392,323,1.3546028699984594,22.527632171818794,2.225384977004035e-112,-0.2783133269873818,-2.657353936297477,0.00787567102392511,-0.2872912765501086,-3.1366681320046093,0.0017087942890257148,,,,-0.45475108627521943,-2.952631744353341,0.0031507758960661048,-0.2863047812122649,-1.7171065269055619,0.08595970986384893
sortino,gpt-4.1-2025-04-14,GPT-4.1,FF6,0.5320819598806503,0.001694400418592505,2.6156721525393793,0.008905201712469807,0.6941956264216846,0.6883892142651343,323,1.3576894705380724,25.650502568909026,4.173807980387065e-145,-0.3855401846699412,-3.3109165506694347,0.0009299093530243718,-0.3073565204631745,-3.5577799234419167,0.00037400245324805905,-0.20801623277527695,-2.112551878037847,0.03463914122402388,-0.5518933248004284,-3.46582905195393,0.000528599256383577,-0.4080524746613343,-2.5098716832454526,0.012077503932637592
sortino,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,CAPM,0.1478743355610901,0.0005474189382502216,0.6100055875478253,0.5418581062165873,0.5144734064446961,0.5129608625395394,323,1.3560415577063465,15.703243002003148,1.4370410167219553e-55,,,,,,,,,,,,,,,
sortino,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,FF3,0.1498074453912024,0.0005540998437987596,0.6611682583650552,0.5085044148229336,0.5571164347758023,0.552951385573067,323,1.3649578967459686,18.619571211841297,2.2299241776758494e-77,-0.5214324104821336,-3.725864084382988,0.0001946472723274354,-0.25894899849372666,-1.8711531449124008,0.061323857084657304,,,,,,,,,
sortino,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,Carhart4,0.12581331417245378,0.0004703713851325117,0.5608858965725447,0.5748753250497873,0.5646609491595276,0.5591849862558738,323,1.3509831274247468,18.582387803048185,4.462026435863696e-77,-0.4344501302994713,-3.0542200906392702,0.00225646472730902,-0.19735216340663225,-1.5016283033073428,0.13319312954480866,0.21883272442385762,1.876200072801975,0.060627812098787676,,,,,,
sortino,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,FF5,0.10569705866565027,0.00039879361770218393,0.4895849451947217,0.624427631743657,0.5746230329784043,0.5679136170947829,323,1.3632745372256379,17.80478939208223,6.4875836491895e-71,-0.527248927084382,-3.1515887611898235,0.001623847991171678,-0.17435254239472273,-1.3676211632973705,0.17143068850438103,,,,-0.10177388807249113,-0.4843544398672296,0.6281343463423585,-0.587890856426487,-2.6103568432259787,0.009044781949272801
sortino,gpt-4.1-mini-2025-04-14,GPT-4.1 mini,FF6,0.10359838120733555,0.0003912515051452715,0.47940480664888596,0.6316506746629782,0.5762106937943775,0.5681640613980682,323,1.361621520862372,17.160168363781747,5.27604722688025e-66,-0.46982401963160847,-2.785999141208715,0.005336301308847045,-0.16360668263879868,-1.2567415772837227,0.20884722742625672,0.11140224729105275,0.9299499800933839,0.3523969834544355,-0.04974975738705907,-0.24800846316972958,0.8041278586733414,-0.5226893744470453,-2.160412394248025,0.030740758813793304
sortino,gemini-2.5-flash,Gemini 2.5 Flash,CAPM,0.5148364189277415,0.0016494042448096892,2.9176468850907753,0.0035268349525251056,0.47486063009656454,0.473496631733179,387,0.933717579862297,14.244839983656364,4.826522554491756e-46,,,,,,,,,,,,,,,
sortino,gemini-2.5-flash,Gemini 2.5 Flash,FF3,0.538308521201821,0.0017105225868660247,3.191891208113038,0.0014134455922909677,0.5148304398118781,0.5110301560506135,387,0.925074057075868,15.79904376238797,3.158716063746769e-56,-0.2964560797641675,-3.337185530026603,0.0008463143343310581,-0.20639005689603795,-2.1637206150314143,0.030485797879665915,,,,,,,,,
sortino,gemini-2.5-flash,Gemini 2.5 Flash,Carhart4,0.5304596775222581,0.001690189195276659,3.1560480461160707,0.0015992251503674272,0.515601052750182,0.5105288124648436,387,0.9204066610422815,16.60137171449186,6.811631397854023e-62,-0.27769320665124053,-2.7495429054385294,0.00596784493284756,-0.19280022223811477,-2.0805166675608144,0.03747816846623219,0.051541676190361846,0.5430477482549793,0.5870969273933466,,,,,,
